# Version 0.0
# - Design points to be generated
# Parameter pT0Ref ecmPow coreRadius coreFraction CRrange
# - Parameter pT0Ref:       Linear [0.5, 2.5]  
# - Parameter ecmPow:       Linear [0.0, 0.25]  
# - Parameter coreRadius:   Linear [0.1, 1.0]     
# - Parameter coreFraction: Linear [0.0, 1.0]     
# - Parameter CRrange:      Linear [1.0, 9.0]    

# Total Design Points Merged = 108
# Design point indices (row index): 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107
2.349387607067510153e+00 1.850444077965419931e-01 5.896315505659550649e-01 1.203227761254630629e-01 1.586315508178677280e+00
1.149819633925717177e+00 7.517802918655322464e-02 5.427069798122348132e-01 8.633916760247851707e-01 4.062207403066700806e+00
1.012932879730976676e+00 5.257419351824838688e-02 3.570561710429498437e-01 4.283928838555355334e-01 2.109071567301233241e+00
1.210680207271458642e+00 2.288388462102322884e-01 3.200190856370553893e-01 6.081935986549898976e-01 8.375015594275421194e+00
2.095424280055344646e+00 2.030676365325551347e-01 9.923069295664340705e-01 2.415461806945629064e-01 7.356306748211548729e+00
8.591116889054852823e-01 6.121585251142037942e-02 4.058187552459631142e-01 3.850398334615379170e-01 4.214430706336377952e+00
2.370496392307805067e+00 6.643874760596693574e-02 5.030725480959320484e-01 9.169376951832697298e-01 3.748288820556099132e+00
1.179651323591464962e+00 2.160591204408587318e-01 8.744737815834362493e-01 8.465520559795376432e-01 5.611627974143789110e+00
1.362606150054840537e+00 2.483809908719607495e-01 1.172510487460462075e-01 3.728776352016988649e-01 7.533701349243107082e+00
6.930063417581822094e-01 5.665057346559476681e-02 8.563325300182723643e-01 5.663948521067520003e-01 1.116540971494698553e+00
2.482324018797855469e+00 1.527937204270432558e-01 8.992031992651168260e-01 3.031551659229086981e-01 2.696302629775683357e+00
1.591143165939939985e+00 3.303316064885479519e-02 2.108237310578132129e-01 3.434794881147023027e-01 6.644889509963664231e+00
6.245664098833191291e-01 2.469491698472232877e-01 2.931755553086630162e-01 2.862473867264064831e-01 6.851764354327136708e+00
1.512453581908776323e+00 2.275777674068862333e-01 2.294036641920770836e-01 6.956846765618048822e-01 2.304028025621093878e+00
1.755023158205481604e+00 1.240572531867404904e-01 9.510825590548124264e-01 7.158932103973617567e-01 4.311932962066066466e+00
2.119977858580763375e+00 1.632938540175466191e-01 8.894750966286362193e-01 4.636960262415362743e-01 1.022542336602409785e+00
1.822213917575102649e+00 1.037023381512738873e-01 7.970035136220953165e-01 2.696028346587424074e-01 7.828049851452739460e+00
1.556762561786910970e+00 2.211720258057165434e-01 2.867846180214647100e-01 2.247359429637837969e-02 5.358935845594384517e+00
1.323551642745901535e+00 1.895385986183814875e-01 6.988052113771048290e-01 4.515819642815511736e-01 8.845580355297514075e+00
2.240523895191229631e+00 1.512290715122246998e-01 8.253543097233645431e-01 1.925875468918786249e-01 1.918580715726031283e+00
7.730448996215911750e-01 3.525971960075167250e-02 6.878111209332664622e-01 8.867284217722005701e-01 5.878867627171562305e+00
2.268461585767753697e+00 2.004963064235395775e-01 7.829838559984451107e-01 7.959553988320420270e-01 3.790135783999285302e+00
1.985673617241415112e+00 2.324681957020993950e-01 6.849283182523294711e-01 8.753793209706979273e-01 6.346576342845263063e+00
1.428003833859548433e+00 1.770436468038280309e-01 1.040143943674615989e-01 7.593795078023546363e-01 1.412366469584048989e+00
9.784504332336660948e-01 1.142765120507016757e-01 6.649302671628942729e-01 3.947458020532548795e-01 5.228604940471301532e+00
1.260768696690977464e+00 4.421324156151277412e-02 1.971978614701605514e-01 4.819741521323869238e-01 8.296766214992853605e+00
2.451793678642548269e+00 1.328566179108583156e-01 3.661770988472002886e-01 6.798201034084132566e-01 2.251355902877278048e+00
1.793585382702498787e+00 8.288591992124845487e-02 7.279197299774748942e-01 1.803551402415463634e-01 1.816423948638504982e+00
1.030803767516395020e+00 8.068219378620293536e-02 1.947966492550080031e-01 6.710863545324835533e-01 5.499431360660211432e+00
1.492255871099550379e+00 1.019602441002319115e-01 3.604727229153373846e-01 1.260423094525259247e-01 1.643282646950688486e+00
8.052271994185161708e-01 1.790209803076128203e-01 8.193372023409208893e-01 9.196882195517607217e-01 8.012494488176997720e+00
2.211247999360888006e+00 4.814092528489880007e-02 6.454211870404866769e-01 2.794151571651967703e-01 6.994553161418652465e+00
1.097993854047579543e+00 2.454131839554177519e-01 5.722974844304925535e-01 7.840923327308519930e-01 6.536992641979583851e+00
1.056028008224326076e+00 1.868641411572810329e-01 4.985003312784619389e-01 1.083447196943432000e-01 5.843565544082259144e+00
2.075664597773327458e+00 5.903044442785256030e-02 7.644104811848519976e-01 4.839087457808094461e-01 7.875576564018023973e+00
2.386363919040704218e+00 6.295576116465710637e-02 7.728049634174712912e-01 7.150646744076613603e-02 2.807659735030093362e+00
1.170865485516562554e+00 4.132410754157465893e-02 3.290648349902016712e-01 9.789432110820808774e-02 7.581689285024257430e+00
9.962020730201935903e-01 1.794934973101415879e-02 4.631310511115952488e-01 8.550135551380511068e-01 6.098487961272087254e+00
1.649048072749508931e+00 1.369665121777773886e-01 9.796017249498710777e-01 8.431516776966592464e-02 1.938882882351333325e+00
2.334903089129227283e+00 2.215182198228708710e-02 4.780863640376694645e-01 1.462710664308631836e-01 5.079847783270232675e+00
5.108893140689896306e-01 1.607240027874018706e-01 4.919493311495490850e-01 8.700393679962501459e-01 3.694112759333319396e+00
1.641936546494646043e+00 3.696231997142277945e-03 4.433800748746208331e-01 4.044641434791199086e-01 1.440533200152248838e+00
2.436555674894645751e+00 9.182945826036398307e-02 7.459533083723701719e-01 8.692804362266170343e-03 2.427649415302352232e+00
8.406027050570838988e-01 1.770183045461672447e-02 4.607476452058654193e-01 5.121258197236587817e-01 4.928736566195107471e+00
1.959426048214239158e+00 7.869887827234517408e-02 4.285605043910466483e-01 8.286295389700817360e-01 3.931119207199496923e+00
1.905643055644733908e+00 1.096142881205264957e-01 9.560743422289957882e-01 9.575437035399304575e-01 3.860191473763517678e+00
5.349805359342790778e-01 1.046422997625259289e-02 9.252146411731877462e-01 6.987945632404437557e-01 4.927483417174462588e+00
9.005516628223253495e-01 1.489628672807982446e-01 7.355307712041055934e-01 5.053798485585314637e-01 8.622375410605979340e+00
1.475825469635807075e+00 1.599123577333695922e-01 9.055131522465229565e-01 3.364952564189482853e-01 1.779469419830967958e+00
1.614781199808284828e+00 7.219679976408305278e-02 3.940179669061553147e-01 9.713875645229977929e-01 3.398578153873221375e+00
2.418159626307379462e+00 2.234334039317165677e-01 7.237102149504421877e-01 3.103078215113924676e-01 7.704914098419716417e+00
2.160676456006656920e+00 2.425758474894623429e-01 3.790555015480935319e-01 8.958755970174664407e-01 3.170100968993819546e+00
1.112528887685513723e+00 6.869206451104865885e-02 6.224561188707249393e-01 2.253081898609202438e-01 4.726534156034873035e+00
2.167673361647074692e+00 1.050378111557232486e-01 1.613436043942448328e-01 3.171524545493322744e-01 8.513380547156923939e+00
6.714371795865765602e-01 2.303965536215948351e-01 6.532391273310930169e-01 9.453023273660567938e-01 5.983496527672482301e+00
1.843264891112953885e+00 5.425577512308105144e-02 9.150333694225949444e-01 4.421766954501498703e-01 1.549025585202111532e+00
1.859685841491269587e+00 1.940764755434532252e-01 2.139873396328172972e-01 4.130332305371519630e-01 5.340271588509593492e+00
1.710891738989974709e+00 2.079389044583731250e-01 1.527593226020532990e-01 4.935744304343211292e-02 6.620783272511200579e+00
1.914125327920040087e+00 1.349339267209253290e-01 3.069509062398838584e-01 7.696832887434130743e-01 3.235041916446832921e+00
5.981588573169521750e-01 1.662286122384012688e-01 2.509660665139318292e-01 2.041374640216222780e-01 5.507430903305258418e+00
1.574387431916062008e+00 1.458034985630304592e-01 1.446869062613670431e-01 5.251379840210431693e-01 2.543430934848887048e+00
7.006561510381360547e-01 1.715211231657478574e-01 2.675808451196207693e-01 2.097675721517301417e-01 6.229164889392162507e+00
1.050348280401074419e+00 1.277304502594883429e-01 6.178132817223903617e-01 5.544390503565957973e-01 6.918725026681639356e+00
1.307837714089658654e+00 4.792081644776315791e-03 9.689633262835861682e-01 5.403745656039296019e-01 8.922570724838379874e+00
1.433485091019078839e+00 6.935524851116335598e-02 5.119291785899912073e-01 5.736598936906637247e-01 1.186765886558850625e+00
1.810203211238454735e+00 2.165641575076431569e-01 6.715098069815195192e-01 6.661023669669332570e-01 7.007272902490796262e+00
2.228393325851165230e+00 1.428981913284218253e-01 2.530602962504842068e-01 6.235288832101314460e-01 7.247359655984513260e+00
1.749253874903755834e+00 2.401521006120695412e-01 3.162082546927430515e-01 3.307810021718924492e-02 5.695930528653356362e+00
1.969779036830827668e+00 1.171672510748607704e-01 1.123152860012516102e-01 7.945891452287887624e-01 3.535323081461680061e+00
2.310260530104466525e+00 2.110143912611907036e-01 2.820801885842669776e-01 4.321207235170196337e-01 8.450306035664187476e+00
1.381231287640024119e+00 1.170772760282099215e-02 9.657690883725482678e-01 8.312184684801190437e-01 3.600996998931758952e+00
1.267956009056256050e+00 2.035475428156041933e-01 8.531414789130497001e-01 4.338168767465156589e-02 2.574934480582394158e+00
1.297532949818951842e+00 8.054074821582504762e-03 9.839464884613051687e-01 1.773347002308167109e-01 8.232709610579831860e+00
1.356010383867733093e+00 1.218579154123488328e-01 6.327425074877344180e-01 7.088642282653606630e-01 4.831090003028609914e+00
2.062487134071361972e+00 2.132333891433517425e-01 4.505694134176584376e-01 5.735203030351512798e-02 5.182615705251927274e+00
1.886364626246749721e+00 2.720283518241773529e-02 1.880370860432468982e-01 8.092166222749154203e-01 4.076468867786027239e+00
1.448962932936124659e+00 1.743394625845357815e-01 8.399259606784227339e-01 7.493862980094392334e-01 7.984359950051359789e+00
1.724470672526600801e+00 1.200628662455354018e-01 3.372104281810740511e-01 4.929716997764971853e-01 7.462763242274323972e+00
9.419660043525548421e-01 5.119073570102011111e-02 7.900908617290741676e-01 9.858417168767571459e-01 4.428725934625641791e+00
2.261581013108689753e+00 2.072467728643937745e-01 1.780724660239225432e-01 9.297051989504256930e-01 4.619977769242128218e+00
7.895086475575321394e-01 1.962427587757486491e-01 4.137201074904482967e-01 1.057725866263505288e-01 2.021019543026027598e+00
2.397051825586747675e+00 1.573977893864620392e-01 8.678068315591295212e-01 2.540993986107728531e-01 3.110699989777961694e+00
2.302096097878383318e+00 1.720262666985222233e-01 5.993690835789567961e-01 8.168224061758719845e-01 3.458786865596691129e+00
5.791793766889763440e-01 2.197661966092117058e-01 5.632086359693654343e-01 3.813797736913965841e-01 6.415729611906724195e+00
9.617209729229474480e-01 7.757201796985226105e-02 2.368198209742473914e-01 3.547908191235574771e-01 7.755442089833913144e+00
